Tiền và các khoản tương đương tiền,Đầu tư tài chính,Các khoản phải thu,Hàng tồn kho,Tài sản cố định,Bất động sản đầu tư,XDCB dở dang,Tài sản khác,Nợ phải trả,Vốn chủ sở hữu,Doanh thu kế hoạch năm kế hoạch,Lợi nhuận kế hoạch năm kế hoạch,Tổng nhu cầu vốn,Nguồn vốn cần vay,Thời gian sử dụng hạn mức (năm),Phần trăm chấp nhận cho vay
741600598.0055857,136882823.70502567,2542193356.636761,2302701005.6489625,3249511151.413213,3964655285.51789,1160511295.559893,475169468.2044251,3089157562.3669596,6377906779.0428,5496132677.5314245,1479499436.4449418,8005589603.940153,1286415988.805583,3,1
585002912.4261119,884183676.8599212,868328256.3902736,673855864.7127882,2685314971.4010973,1223405365.3286183,1617441013.5976086,698181883.521042,431101967.420879,3012554879.2483425,3449154885.0484834,2545779916.383844,1781384585.4071429,3669560744.027703,5,1
907921796.2965741,815947682.4263847,2665101545.4350586,524236324.3885936,6449010744.82691,307578268.85324913,110194319.99433662,985670743.486332,4033899576.421905,7752964234.049066,7377709002.898323,334003906.9977521,8649343932.397518,4320590826.895119,1,0
936691971.5673931,1920780167.2591014,2325832939.2769423,2246559087.722464,2325159876.7347016,221630472.49329013,1020654180.7961859,428731072.9208293,85414525.43365677,7730143913.3230715,2811014063.5350566,721018221.6515279,6389947486.273026,1364711023.4988503,5,0
245123855.75413966,936427930.1735141,474022317.3136605,1907976402.4505506,4059652426.0550823,165301892.3428753,1681271421.6279345,506156249.60731936,1435612538.517654,613959461.5245585,3463396361.553945,1478697551.4047093,1849832030.2104151,2963912955.45994,4,0
790512784.8136518,330102176.56025654,2164899640.6884933,2617509208.0658054,1485448736.6622965,3684957004.5424075,1905997790.0430255,560836423.005832,1755798382.7763736,3136238229.1473727,6299944662.0747595,4746550889.507448,4220449136.6455235,221897211.72512197,3,0
957213733.662047,185925340.87518144,2506294148.3751774,837666140.9021007,2324269504.1800585,1724268917.9395874,1315410406.6182802,237994562.3351983,4827826081.645549,1559574331.9255557,6793077753.751662,2342038145.5801816,6320663422.690562,433160893.08238274,4,0
270316269.15113217,1467552827.3628998,450141401.4519264,893117849.378545,930548521.1114665,4122697834.6062346,662332914.5049853,371834961.46106744,8551870794.209424,1239483422.962844,2534693848.3160324,2005099015.1512198,251056567.40180114,4823617999.538377,4,0
851829319.3632339,303995525.7356462,1382899438.7874217,2197606947.335692,3872973213.0392723,4371693002.484291,1213639551.2303448,437293957.10358757,227373261.7786727,3745737108.890835,249397174.82534376,3863922741.133291,7044551122.336838,4487705180.357816,1,1
588597008.9607644,1876586385.6894765,2590631927.766425,810927137.2746989,8344706670.27982,1541416346.8769178,64453045.0827536,24226788.196145333,2168371563.207906,5638439346.59436,1669103495.5032134,3469981204.452002,8534354533.1292715,452347566.1158521,3,0
398020209.8751154,1122834525.735109,611977023.4591553,1392507923.3968723,952699260.6772505,1459935161.6466262,917164777.8773022,12576435.916343465,8726612921.189987,3106657614.326011,2442449426.6379924,3321446833.308122,825317651.5837389,4120523450.1286807,5,0
824491351.0460767,809376208.2377316,1358285650.6235003,1565225007.7298512,3964109356.3501153,1553481698.297007,1457381508.6581366,228187083.20264974,7940792073.85382,2796750423.993207,8154564561.480759,3030449148.561104,8093248073.758808,557390886.7321684,4,0
870947566.1650583,1371822022.7918851,1846055226.4325721,2010861723.368026,2719986608.258416,2387734518.6381297,82052141.70381035,514662307.4980182,7521907135.754775,868229177.106654,8053133866.133341,654177525.0744109,4233550969.097,4151096433.2588716,1,0
286233572.66175836,405866871.3756284,309812031.0397004,1039706688.1709771,3298527329.9259744,99404876.60018207,1210434598.6249933,955913143.8676045,871611421.5659976,3458619706.948732,5980209132.268123,1955927954.3114915,4688828582.050585,4571828505.270941,2,0
795490647.2575006,770692459.4692632,651926248.7703485,2576427569.30275,6954798121.656486,73996561.00371075,1180760879.1677632,972741370.6561311,5814679619.051364,4249379807.493369,6412945429.102491,4506373913.438866,7576961310.134905,807773606.6480552,3,0
54413174.812451184,76493561.45465624,1410856522.5720005,1212963790.1734781,3943636211.174359,3682670478.1799397,387448033.7598652,648948624.0545006,1868060934.681297,3600379803.5264893,5629150632.105892,4798551194.642105,5347957201.836753,778802862.4390155,2,0
420574269.82521623,1756579551.0159893,1133570440.9827766,133706158.13380958,5871019962.738646,4044877689.2702494,1142753233.094174,827874277.8180634,5876669289.681922,6127157215.51051,7034747175.202412,2166232437.3634014,3227689223.718866,4636532556.627746,5,1
74436336.6677576,856261575.4682715,987832453.3823652,210336258.64751247,8751167167.747055,1036553519.5128397,824806006.4711301,901195887.0249546,3876403512.3111863,2607660011.166056,3225682261.3532195,10270187.429401785,6620060848.104465,1542087443.267193,5,0
297366460.56413746,1520062132.9212573,98573665.11745606,2915004365.2701855,5567323914.271056,2977507783.3925657,962869748.7487154,839942339.0459254,5739242708.36713,6450063001.383954,4965683973.427057,2499125842.2886353,1331111669.8976603,2389644689.205803,5,0
950613119.8259083,1834541053.338033,2785246215.3288894,1869907952.4650562,3069629455.659786,1095718836.3906176,657558924.4443396,545988745.3165082,3888304722.3738413,7947268363.742809,6068864990.834886,1139747752.7085052,6029848785.223834,1556976016.1100688,3,0
736063760.9847726,1309058347.7287097,2616839947.3464756,1477874834.6823819,3609018515.9102807,3676382795.875005,1622585808.8805876,705652720.6344923,8173952483.839758,5329337884.791908,4269018282.7226095,944407054.0405518,6994151623.190557,3759213224.5822053,4,0
756821521.5877379,757735934.230567,1190006048.4399664,2610345072.526576,6278386479.381744,2114175726.4782193,737648839.7123406,8623034.380573127,276509860.622924,3510325362.1775723,6976753088.86476,1422542760.9373028,3079450257.2108703,1094878344.9920464,1,0
138813950.7477343,1242861682.6978245,560497342.4905772,2153485223.03227,6264290109.671728,4117318971.681382,1583711980.7616298,649830777.4492426,1764516213.442846,1633642100.797611,8400029093.790168,617526993.651259,8735070937.446524,2495894466.9554987,4,1
580792474.5123211,727058785.2330105,225756386.38950413,552362479.1539165,3344520541.10453,4743726739.4259815,162380374.77073836,428734426.62626886,7505323210.880726,8393165069.996076,6007823294.224678,234088457.98431665,5801356600.671824,4259794891.404053,3,0
391891249.3239004,1138954805.432389,387099883.5523383,31803990.430696327,6533984289.794936,2786150737.8411765,564371837.6748878,646488654.0488839,6643903009.459329,6771663420.200251,764569713.036887,2226280193.094111,951540421.3593297,4716107726.221754,2,0
735509253.804856,870008994.1945561,1814027077.665406,2946569605.3471003,4977653887.571444,4505324239.063336,811313342.8784287,695935746.3429207,1717317601.9620037,2233041210.78968,5531104864.863283,1316442901.0332723,8699931397.213379,1796041613.07504,1,0
161300280.87047458,308238158.8591834,2207073240.4288654,1891355971.8683186,8824762390.549267,188280268.74218255,815113433.3540093,102406384.27678365,1136856433.4592364,1372700375.0812788,6297207367.413198,1284689813.700268,6721538289.379834,614152965.9875352,5,0
285511644.19973195,1562401283.3198838,486137497.0059254,1436451961.0032809,8177415149.794756,2324202548.173441,888176411.2319458,875168749.6669984,2835787272.7368526,462805711.8281533,2620937277.3663344,1111670244.3692734,6291238427.343511,4057948383.641972,2,0
899079910.6259444,997873921.942726,356115593.41639656,2834521866.679877,7423485141.132828,2527408441.580387,1308255320.71016,179853138.45690352,4362723176.726035,1731165738.0327992,2963733432.5487556,2485723035.083246,2353922760.8350544,598213866.6440519,4,1
173930718.49150512,388383881.83467126,2079415043.01699,1113930884.2583294,357293280.24246305,2090746645.027114,1152368844.0267258,15408029.582011767,470101311.7533611,6596729477.152578,5398916934.723415,3667465409.974582,4311007297.430649,3907472820.35618,1,0
634249951.0065882,1784741049.614928,1560726566.4889529,2170432324.8217945,3454889558.06236,1587914513.1558,1046884840.3433456,432558537.1875103,7618020800.526846,5673211654.084903,6393309591.317269,3286249314.129545,8119353051.7191515,3460488827.394625,5,1
318576119.7927421,1707905260.266096,1128073399.9990423,2013641686.186149,5180956003.744168,3620351405.232161,1676968045.8116677,94217520.29350322,4712526080.504282,8707581125.947626,7855727425.604601,4879800548.776842,2842573964.8464584,2908919940.015646,1,0
86475859.74472551,1122064038.3653522,2180437605.1622534,2034294124.54668,4718465059.160503,2772357453.1383033,400372128.8750085,956197408.1586683,8279374913.242621,2911299198.402652,6886445683.774536,4570441119.894893,3867653369.838621,4700472967.656158,4,0
227563979.22486398,1940934167.0757174,1377917642.9457393,2034626753.9337316,6883912902.159184,430433618.7876166,1721875244.8480666,287393094.6623258,2965062965.8214703,7083669726.319023,1292339465.0902133,2089608275.0190053,2385092640.2592773,1645846358.1839778,3,0
870062284.1442838,1855068832.5116837,1406062465.1018476,41177717.795834035,8186300339.292056,4754548259.486382,1624745875.5206976,227481597.36164725,487029184.5672967,1101721411.588997,3198013791.953471,4065835212.5105457,2021524823.4341733,511980128.0037253,4,0
910996829.7378535,1795041617.4465535,66908952.56046848,2474663112.347267,7094929422.0526905,4439836125.434335,399432120.60741824,265679768.0357555,7848674436.078081,5071992625.660094,1424013718.2207189,926433838.0606236,489063984.55080193,4908940527.186379,3,0
422734425.2506344,275250633.9430778,961707520.6276531,2769632298.145027,2020799825.964495,1780272378.2389305,1251886019.9644992,286939340.1091659,1389078084.3346646,4211781133.608122,6836777279.642264,1065479846.4157821,6658407804.961326,2233681794.3922505,5,0
622796431.2979562,596312833.591274,35003215.55946992,1353554662.719891,4396229000.641538,1246060526.0108373,454322434.7745504,67260532.33306882,3053995979.58438,7547031057.071083,2471393555.6258836,3506112554.2238793,907756897.9459974,2195285597.8134594,4,0
522895606.20965534,826278528.4665523,2773064992.546535,1685846048.5112305,3572823907.48888,3149790614.200649,1886213078.8434052,542306552.4658272,4205844933.2335463,6320397021.277089,1199216758.0880673,1087459432.503069,4828785626.307344,493172230.49981177,4,0
283295582.55620724,1665499450.6191428,895938491.0354748,980899839.9563491,6907495663.182714,235671899.04529008,990969747.8123763,22915181.50830501,4452920478.476722,1764952114.3844197,956446982.9248847,2258700371.410254,543179777.0138351,3730584529.8176403,4,0
348071341.8043677,1743759165.7967029,557949870.8341377,2357365616.0332527,8061360002.658852,2490048162.2823296,415407558.6231688,748036451.7569507,260156097.47730535,8855282488.5042,1119012686.186102,1613617980.1206415,8856504765.295815,3614582082.5265512,4,0
529186386.6067169,1505455540.5109572,290873945.83162636,2212437949.747007,2617108438.4018044,3369674197.5311832,1275858453.6107666,768891639.7097648,4764341264.869551,7411827249.826161,2299355645.0213957,1167027871.1026647,6414067370.172069,769216791.7723213,3,0
696885235.4242976,950074586.0715653,158975280.09056395,2218118030.7835746,4425743117.862498,2045292607.8066614,1417345871.1907427,402699401.20318854,739437273.3477256,3204580891.036731,7062958590.142661,776474584.0951473,5710423228.923382,1207343141.250514,3,1
353106891.5421486,332183290.21132535,2660307157.1140018,2207419309.8864675,6600669849.991994,4862011901.509734,1213889602.9627812,970964895.4486192,2975226389.4941807,7437751687.964157,2215777740.6882463,3061186422.6610603,1758901451.153095,131251606.23293611,2,0
700420300.7897309,80040426.9221179,522168274.9893997,663446242.4970747,497079092.8176162,3599947353.5197616,490957053.9140526,782884562.8865445,8780474153.676989,8613057569.411037,2604144785.8393116,285663796.49687743,4799681152.387182,4454157956.368397,5,0
961175912.8151623,1401611686.7297993,1860104867.9246624,346443137.3703063,8669493239.54681,4671652437.595179,1473076745.1449156,127450193.9449817,2559318518.058363,8014731816.557689,7938174096.566809,3514248673.5245237,4581666906.894501,1260414057.4799137,5,1
29434371.897823054,1988366610.4692113,1960629965.3086357,939155198.1064395,7209677376.122425,4541298155.090996,1859829888.9528708,979949013.9646522,7325204176.720957,5014765734.944317,4036603719.6825714,4474164905.047075,3291973294.6864157,4638852448.362829,3,0
168017844.10476652,697489517.3516049,966282449.8709927,1730383987.7153249,4907759673.35577,675851856.0575169,1904748297.5501447,845896529.535921,4617352131.244996,5202787494.697855,4628567876.310553,1720641681.4926524,1489396314.7873054,2877289621.34267,2,1
916689851.9886609,1141776486.553308,2503073568.607086,1204574876.4573722,7018921900.966725,3349773497.7709737,1362164566.74798,705470643.8092914,1861610139.454915,977257038.8067762,124228561.8898176,2069025739.8414667,3367465321.3179264,2155767806.6631536,2,0
76211861.50502416,1623057915.6032226,657810169.021287,755245050.445979,7535403920.9830475,2991502425.7818766,1682088077.861509,655182070.8680805,6511330648.564783,1499064613.1554544,830757471.6698061,2954960495.8256965,5521026225.476833,88760927.98932736,4,0
766221518.3048751,381098382.48868054,232944735.28900835,76643414.26659334,4469826077.317353,293057032.20998466,1957477302.829005,606726299.2128208,5018497726.327017,8843825574.391727,6691308361.457493,3332863841.0969605,4437418367.924375,506747803.9040061,2,0
625858361.2129214,1660818448.8246708,224254987.71593907,372188027.77211267,3988641548.4497786,1603077769.9480832,96327798.4219253,990274847.3758807,4820649279.989318,6932715736.878753,3067821662.8741946,2726328180.8046665,5173393762.869931,835486174.2341615,5,1
52462399.59094125,1254432791.9372993,915271944.2447003,324942372.8352081,7547446065.242747,2682201010.007166,959211239.636995,481099930.13988346,317626420.93931353,249052884.28787172,1430890761.662427,3453295178.867303,5190959219.488686,573196474.7541972,1,0
5723827.746410283,1143998134.754289,1400474544.7173865,2870351291.1429806,7744064353.665861,2749809464.8026333,589902045.4412867,169998872.91122618,3037915153.32731,4936934328.567869,3916375079.35138,4043752553.750293,2277605606.0281763,1318206585.100695,3,1
504489146.83132154,1526940549.5261827,1895502366.2757125,2338686640.873702,1156466354.154911,4074106678.515288,954826474.6219621,297986361.39512324,6625623113.935549,3120765833.7890177,501369466.9177214,4950274205.157553,1087679276.1229746,815195657.067688,4,0
121758698.67085856,489487598.1067505,2191550733.50363,377028063.70746523,8175186680.462664,2946434654.3263626,1834666418.4087589,378340446.45961916,7174974881.463214,2817386280.844723,6413448721.5661,1966732136.4580078,4743587505.251888,3335977024.9008665,2,0
872854481.4414933,1233413003.9851487,552499031.4925325,1406959810.9864109,2527306034.1609025,2343202307.638563,1966938452.7396324,319848352.00335085,7342521363.911285,5018302070.718544,813712066.6682187,2925482148.2219844,8042112276.185215,1520305717.335919,3,0
483370785.33540225,488348744.4226173,2058090638.291852,1966913348.2994115,6021148197.443064,3764757815.6801934,1810799536.9628184,35200447.066709474,384669689.4902559,2894954304.0864773,588384560.0188901,1884051816.9108872,8958757036.543802,3605543508.5319395,3,0
